"","name","decimalLatitude","decimalLongitude","scientificName","family","genus","species","year","month","day","recordedBy","identifiedBy","sex"
"152","Rhinolophus ferrumequinum",39.08,-1.22,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"153","Miniopterus schreibersii",39.08,-1.22,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"154","Rhinolophus ferrumequinum",40.02,0.006,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"155","Eptesicus serotinus",42.678,0.712,"Eptesicus serotinus (Schreber, 1774)","Vespertilionidae","Eptesicus","Eptesicus serotinus",2016,6,22,NA,NA,NA
"156","Pipistrellus kuhlii",41.943,1.487,"Pipistrellus kuhlii (Kuhl, 1817)","Vespertilionidae","Pipistrellus","Pipistrellus kuhlii",2016,6,3,NA,NA,NA
"157","Myotis capaccinii",38.92,-0.57,"Myotis capaccinii (Bonaparte, 1837)","Vespertilionidae","Myotis","Myotis capaccinii",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"158","Myotis capaccinii",39.66,-0.4,"Myotis capaccinii (Bonaparte, 1837)","Vespertilionidae","Myotis","Myotis capaccinii",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"159","Myotis blythii",39.66,-0.4,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"160","Rhinolophus euryale",39.32,-0.8,"Rhinolophus euryale Blasius, 1853","Rhinolophidae","Rhinolophus","Rhinolophus euryale",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"161","Myotis capaccinii",40.02,0.006,"Myotis capaccinii (Bonaparte, 1837)","Vespertilionidae","Myotis","Myotis capaccinii",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"162","Miniopterus schreibersii",42.03,0.65,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2016,6,29,NA,NA,NA
"163","Myotis myotis",38.93,-0.27,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2016,6,NA,"Centre de Recuperaci√≥ la Granja del Saler","Centre de Recuperaci√≥ la Granja del Saler",NA
"164","Rhinolophus euryale",39.08,-1.22,"Rhinolophus euryale Blasius, 1853","Rhinolophidae","Rhinolophus","Rhinolophus euryale",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"165","Pipistrellus pipistrellus",41.41,2.169,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,6,11,NA,NA,NA
"166","Barbastella barbastellus",42.756,1.076,"Barbastella barbastellus (Schreber, 1774)","Vespertilionidae","Barbastella","Barbastella barbastellus",2016,6,22,NA,NA,NA
"167","Pipistrellus pipistrellus",42.756,1.076,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,6,22,NA,NA,NA
"168","Myotis myotis",38.92,-0.57,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"169","Myotis escalerai",39.66,-0.4,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"170","Nyctalus leisleri",41.943,1.487,"Nyctalus leisleri (Kuhl, 1817)","Vespertilionidae","Nyctalus","Nyctalus leisleri",2016,6,3,NA,NA,NA
"171","Myotis escalerai",39.08,-1.22,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"172","Myotis blythii",38.93,-0.27,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"173","Rhinolophus euryale",38.93,-0.27,"Rhinolophus euryale Blasius, 1853","Rhinolophidae","Rhinolophus","Rhinolophus euryale",2016,6,NA,"Centre de Recuperaci√≥ la Granja del Saler","Centre de Recuperaci√≥ la Granja del Saler",NA
"174","Nyctalus leisleri",42.466,2.946,"Nyctalus leisleri (Kuhl, 1817)","Vespertilionidae","Nyctalus","Nyctalus leisleri",2016,6,17,NA,NA,NA
"175","Myotis escalerai",39.32,-0.8,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"176","Nyctalus leisleri",42.678,0.712,"Nyctalus leisleri (Kuhl, 1817)","Vespertilionidae","Nyctalus","Nyctalus leisleri",2016,6,22,NA,NA,NA
"177","Nyctalus leisleri",42.15,2.51,"Nyctalus leisleri (Kuhl, 1817)","Vespertilionidae","Nyctalus","Nyctalus leisleri",2016,6,14,NA,NA,NA
"178","Miniopterus schreibersii",39.32,-0.8,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"179","Myotis daubentonii",42.607,0.764,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2016,6,24,NA,NA,NA
"180","Myotis escalerai",40.02,0.006,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2016,6,NA,"Equipo seguimiento de fauna amenazada","Equipo seguimiento de fauna amenazada",NA
"181","Eptesicus serotinus",41.943,1.487,"Eptesicus serotinus (Schreber, 1774)","Vespertilionidae","Eptesicus","Eptesicus serotinus",2016,6,3,NA,NA,NA
"182","Pipistrellus pipistrellus",42.306,1.065,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,7,20,NA,NA,NA
"183","Hypsugo savii",42.306,1.065,"Hypsugo savii (Bonaparte, 1837)","Vespertilionidae","Hypsugo","Hypsugo savii",2016,7,20,NA,NA,NA
"184","Pipistrellus kuhlii",42.223,3.104,"Pipistrellus kuhlii (Kuhl, 1817)","Vespertilionidae","Pipistrellus","Pipistrellus kuhlii",2016,7,8,NA,NA,NA
"185","Hypsugo savii",41.651184,2.055198,"Hypsugo savii (Bonaparte, 1837)","Vespertilionidae","Hypsugo","Hypsugo savii",2016,7,8,"xavi_jorda",NA,NA
"186","Pipistrellus pipistrellus",42.261,1.746,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,7,14,NA,NA,NA
"187","Pipistrellus pipistrellus",41.319,2.099,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,7,4,NA,NA,NA
"188","Plecotus austriacus",39.95,-0.57,"Plecotus austriacus (J.Fischer, 1829)","Vespertilionidae","Plecotus","Plecotus austriacus",2016,7,28,"J. M. Aguilar Serrano","J. M. Aguilar Serrano",NA
"189","Rhinolophus hipposideros",41.207,1.051,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2016,7,10,NA,NA,NA
"190","Rhinolophus hipposideros",42.079,2.777,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2016,7,25,NA,NA,NA
"191","Pipistrellus pipistrellus",42.08,1.653,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,7,24,NA,NA,NA
"192","Pipistrellus kuhlii",42.08,1.653,"Pipistrellus kuhlii (Kuhl, 1817)","Vespertilionidae","Pipistrellus","Pipistrellus kuhlii",2016,7,24,NA,NA,NA
"193","Pipistrellus kuhlii",42.089,1.652,"Pipistrellus kuhlii (Kuhl, 1817)","Vespertilionidae","Pipistrellus","Pipistrellus kuhlii",2016,7,24,NA,NA,NA
"194","Pipistrellus pipistrellus",42.089,1.652,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,7,24,NA,NA,NA
"195","Hypsugo savii",42.261,1.746,"Hypsugo savii (Bonaparte, 1837)","Vespertilionidae","Hypsugo","Hypsugo savii",2016,7,14,NA,NA,NA
"196","Rhinolophus ferrumequinum",39.6,-0.8,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2016,7,17,"M. Picot Manuel","M. Picot Manuel",NA
"197","Nyctalus leisleri",42.261,1.746,"Nyctalus leisleri (Kuhl, 1817)","Vespertilionidae","Nyctalus","Nyctalus leisleri",2016,7,14,NA,NA,NA
"198","Barbastella barbastellus",42.261,1.746,"Barbastella barbastellus (Schreber, 1774)","Vespertilionidae","Barbastella","Barbastella barbastellus",2016,7,14,NA,NA,NA
"199","Myotis emarginatus",39.6,-0.8,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2016,7,17,"M. Picot Manuel","M. Picot Manuel",NA
"200","Pipistrellus pygmaeus",41.475,0.48,"Pipistrellus pygmaeus (Leach, 1825)","Vespertilionidae","Pipistrellus","Pipistrellus pygmaeus",2016,8,18,NA,NA,NA
"201","Nyctalus leisleri",42.616,0.763,"Nyctalus leisleri (Kuhl, 1817)","Vespertilionidae","Nyctalus","Nyctalus leisleri",2016,8,24,NA,NA,NA
"202","Rhinolophus ferrumequinum",38.66,-0.006,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2016,8,17,"M. A. Monsalve Dolz | Equipo seguimiento de fauna amenazada | J. Alfonso Prieto","M. A. Monsalve Dolz | Equipo seguimiento de fauna amenazada | J. Alfonso Prieto",NA
"203","Nyctalus leisleri",42.669,0.713,"Nyctalus leisleri (Kuhl, 1817)","Vespertilionidae","Nyctalus","Nyctalus leisleri",2016,8,25,NA,NA,NA
"204","Myotis daubentonii",42.678,0.712,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2016,8,26,NA,NA,NA
"205","Pipistrellus pipistrellus",41.445,2.157,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,8,27,NA,NA,NA
"206","Plecotus austriacus",39.95,-0.57,"Plecotus austriacus (J.Fischer, 1829)","Vespertilionidae","Plecotus","Plecotus austriacus",2016,8,18,"J. M. Aguilar Serrano","J. M. Aguilar Serrano",NA
"207","Myotis daubentonii",41.475,0.48,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2016,8,18,NA,NA,NA
"208","Myotis daubentonii",41.759,1.9,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2016,8,4,NA,NA,NA
"209","Pipistrellus pipistrellus",42.322,3.165,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,8,26,NA,NA,NA
"210","Pipistrellus pygmaeus",42.322,3.165,"Pipistrellus pygmaeus (Leach, 1825)","Vespertilionidae","Pipistrellus","Pipistrellus pygmaeus",2016,8,26,NA,NA,NA
"211","Eptesicus serotinus",42.669,0.713,"Eptesicus serotinus (Schreber, 1774)","Vespertilionidae","Eptesicus","Eptesicus serotinus",2016,8,25,NA,NA,NA
"212","Hypsugo savii",42.322,3.165,"Hypsugo savii (Bonaparte, 1837)","Vespertilionidae","Hypsugo","Hypsugo savii",2016,8,26,NA,NA,NA
"213","Pipistrellus pipistrellus",41.475,0.48,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,8,18,NA,NA,NA
"214","Barbastella barbastellus",42.616,0.763,"Barbastella barbastellus (Schreber, 1774)","Vespertilionidae","Barbastella","Barbastella barbastellus",2016,8,24,NA,NA,NA
"215","Pipistrellus pipistrellus",42.669,0.713,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,8,25,NA,NA,NA
"216","Pipistrellus pipistrellus",42.616,0.763,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,8,24,NA,NA,NA
"217","Hypsugo savii",42.669,0.713,"Hypsugo savii (Bonaparte, 1837)","Vespertilionidae","Hypsugo","Hypsugo savii",2016,8,25,NA,NA,NA
"218","Rhinolophus hipposideros",41.777,1.912,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2016,8,9,NA,NA,NA
"219","Rhinolophus ferrumequinum",38.26,-0.82,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2016,8,10,"M. A. Monsalve Dolz | Equipo seguimiento de fauna amenazada | J. Alfonso Prieto","M. A. Monsalve Dolz | Equipo seguimiento de fauna amenazada | J. Alfonso Prieto",NA
"220","Eptesicus serotinus",42.322,3.165,"Eptesicus serotinus (Schreber, 1774)","Vespertilionidae","Eptesicus","Eptesicus serotinus",2016,8,26,NA,NA,NA
"221","Chiroptera",39.319027,2.991371,"Chiroptera",NA,NA,NA,2016,9,9,"-91736799",NA,NA
"222","Nyctalus leisleri",42.04,2.233,"Nyctalus leisleri (Kuhl, 1817)","Vespertilionidae","Nyctalus","Nyctalus leisleri",2016,9,10,NA,NA,NA
"223","Plecotus austriacus",41.79,-3,"Plecotus austriacus (J.Fischer, 1829)","Vespertilionidae","Plecotus","Plecotus austriacus",2016,9,3,"https://natusfera.gbif.es/users/259",NA,NA
"224","Pipistrellus pipistrellus",42.119,1.882,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,9,27,NA,NA,NA
"225","Rhinolophus hipposideros",42.16,2.68,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2016,9,27,NA,NA,NA
"226","Plecotus austriacus",38.28,-0.84,"Plecotus austriacus (J.Fischer, 1829)","Vespertilionidae","Plecotus","Plecotus austriacus",2016,10,29,"Jes√∫s Alfonso i Prieto","Jes√∫s Alfonso i Prieto",NA
"227","Hypsugo savii",42.757,0.648,"Hypsugo savii (Bonaparte, 1837)","Vespertilionidae","Hypsugo","Hypsugo savii",2016,10,3,NA,NA,NA
"228","Barbastella barbastellus",42.757,0.648,"Barbastella barbastellus (Schreber, 1774)","Vespertilionidae","Barbastella","Barbastella barbastellus",2016,10,3,NA,NA,NA
"229","Rhinolophus hipposideros",41.682,1.493,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2016,10,31,NA,NA,NA
"230","Chiroptera",36.431755,-5.451139,"Chiroptera",NA,NA,NA,2016,11,16,"1139381203",NA,NA
"231","Pipistrellus pipistrellus",41.637,2.682,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,11,15,NA,NA,NA
"232","Pipistrellus pygmaeus",41.563,2.227,"Pipistrellus pygmaeus (Leach, 1825)","Vespertilionidae","Pipistrellus","Pipistrellus pygmaeus",2016,11,20,NA,NA,NA
"233","Chiroptera",36.431755,-5.451139,"Chiroptera",NA,NA,NA,2016,11,13,"1139381203",NA,NA
"234","Pipistrellus pipistrellus",41.65,2.72,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,12,3,"https://natusfera.gbif.es/users/2032",NA,NA
"235","Rhinolophus hipposideros",40.639,0.547,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2016,12,12,NA,NA,NA
"236","Pipistrellus pipistrellus",41.61,2.647,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,12,12,NA,NA,NA
"237","Pipistrellus pipistrellus",42.088,2.68,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2016,12,19,NA,NA,NA
"238","Myotis escalerai",41.734893,2.428816,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2015,1,17,NA,NA,NA
"239","Myotis escalerai",41.743839,2.416711,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2015,1,18,NA,NA,NA
"240","Pipistrellus pygmaeus",40.813,0.706,"Pipistrellus pygmaeus (Leach, 1825)","Vespertilionidae","Pipistrellus","Pipistrellus pygmaeus",2015,2,24,NA,NA,NA
"241","Pipistrellus pipistrellus",42.007,1.533,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2015,2,27,NA,NA,NA
"242","Pipistrellus pipistrellus",41.329,0.82,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2015,3,3,NA,NA,NA
"243","Pipistrellus pipistrellus",41.282,0.75,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2015,3,2,NA,NA,NA
"244","Chiroptera",42.175507,3.095741,"Chiroptera",NA,NA,NA,2015,3,30,"-542876060",NA,NA
"245","Pipistrellus pipistrellus",41.282,0.726,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2015,3,2,NA,NA,NA
"246","Pipistrellus pygmaeus",40.804,0.707,"Pipistrellus pygmaeus (Leach, 1825)","Vespertilionidae","Pipistrellus","Pipistrellus pygmaeus",2015,3,2,NA,NA,NA
"247","Pipistrellus pipistrellus",42.205,3.104,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2015,4,6,NA,NA,NA
"248","Pipistrellus pygmaeus",42.205,3.104,"Pipistrellus pygmaeus (Leach, 1825)","Vespertilionidae","Pipistrellus","Pipistrellus pygmaeus",2015,4,6,NA,NA,NA
"249","Chiroptera",42.210846,3.095312,"Chiroptera",NA,NA,NA,2015,4,2,"-542876060",NA,NA
"250","Chiroptera",42.210846,3.095312,"Chiroptera",NA,NA,NA,2015,4,6,"-542876060",NA,NA
"251","Pipistrellus pipistrellus",41.165,1.266,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2015,4,30,NA,NA,NA
"252","Nyctalus noctula",37.330256,-5.922599,"Nyctalus noctula (Schreber, 1774)","Vespertilionidae","Nyctalus","Nyctalus noctula",2015,4,24,NA,NA,NA
"253","Rhinolophus",41.97,2.6,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2015,4,9,"https://natusfera.gbif.es/users/2171",NA,NA
"254","Rhinolophus hipposideros",41.137,0.254,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2015,4,30,NA,NA,NA
"255","Rousettus aegyptiacus",28.649168,-17.758648,"Rousettus aegyptiacus (E.Geoffroy, 1810)","Pteropodidae","Rousettus","Rousettus aegyptiacus",2015,4,6,"916566673",NA,NA
"256","Pipistrellus pipistrellus",40.59,-0.19,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2015,5,6,"F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz","F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz",NA
"257","Rhinolophus hipposideros",42.221,0.85,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2015,5,12,NA,NA,NA
"258","Pipistrellus pygmaeus",40.58,-0.21,"Pipistrellus pygmaeus (Leach, 1825)","Vespertilionidae","Pipistrellus","Pipistrellus pygmaeus",2015,5,6,"F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz","F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz",NA
"259","Pipistrellus pygmaeus",40.59,-0.18,"Pipistrellus pygmaeus (Leach, 1825)","Vespertilionidae","Pipistrellus","Pipistrellus pygmaeus",2015,5,6,"F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz","F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz",NA
"260","Pipistrellus pygmaeus",40.58,-0.19,"Pipistrellus pygmaeus (Leach, 1825)","Vespertilionidae","Pipistrellus","Pipistrellus pygmaeus",2015,5,6,"F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz","F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz",NA
"261","Pipistrellus pipistrellus",40.59,-0.22,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2015,5,6,"F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz","F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz",NA
"262","Eptesicus serotinus",40.6,-0.18,"Eptesicus serotinus (Schreber, 1774)","Vespertilionidae","Eptesicus","Eptesicus serotinus",2015,5,6,"F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz","F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz",NA
"263","Pipistrellus pygmaeus",40.6,-0.18,"Pipistrellus pygmaeus (Leach, 1825)","Vespertilionidae","Pipistrellus","Pipistrellus pygmaeus",2015,5,6,"F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz","F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz",NA
"264","Pipistrellus pipistrellus",40.58,-0.19,"Pipistrellus pipistrellus (Schreber, 1774)","Vespertilionidae","Pipistrellus","Pipistrellus pipistrellus",2015,5,6,"F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz","F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz",NA
"265","Hypsugo savii",40.59,-0.19,"Hypsugo savii (Bonaparte, 1837)","Vespertilionidae","Hypsugo","Hypsugo savii",2015,5,6,"F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz","F. Cervera Ort√≠ | J. Crespo Mart√≠nez | M. A. Monsalve Dolz",NA
"266","Miniopterus schreibersii",42.21,0.89,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2015,5,9,NA,NA,NA
