"","name","decimalLatitude","decimalLongitude","scientificName","family","genus","species","year","month","day","recordedBy","identifiedBy","sex"
"8412","Calliptamus wattenwylianus",37.74507,-8.21458,"Calliptamus wattenwylianus Pantel, 1896","Acrididae","Calliptamus","Calliptamus wattenwylianus",2015,6,16,"Silvia Pina","Silvia Pina","MALE"
"8413","Oedipoda caerulescens",37.87623,-8.14201,"Oedipoda caerulescens (Linnaeus, 1758)","Acrididae","Oedipoda","Oedipoda caerulescens",2015,6,15,"Silvia Pina","Silvia Pina","MALE"
"8414","Calliptamus wattenwylianus",37.80498,-8.21886,"Calliptamus wattenwylianus Pantel, 1896","Acrididae","Calliptamus","Calliptamus wattenwylianus",2015,6,22,"Silvia Pina","Silvia Pina","FEMALE"
"8415","Tessellana tessellata",37.8679,-8.12253,"Tessellana tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",2015,6,22,"Silvia Pina","Silvia Pina","FEMALE"
"8416","Euchorthippus elegantulus",37.80458,-8.2181,"Euchorthippus elegantulus Zeuner, 1940","Acrididae","Euchorthippus","Euchorthippus elegantulus",2015,6,22,"Silvia Pina","Silvia Pina","FEMALE"
"8417","Calliptamus barbarus",37.69052,-8.02144,"Calliptamus barbarus (Costa & O.G., 1836)","Acrididae","Calliptamus","Calliptamus barbarus",2015,6,23,"Silvia Pina","Silvia Pina","FEMALE"
"8418","Paratettix meridionalis",37.68865,-8.0239,"Paratettix meridionalis (Rambur, 1838)","Tetrigidae","Paratettix","Paratettix meridionalis",2015,6,23,"Silvia Pina","Silvia Pina","MALE"
"8419","Dociostaurus jagoi",37.87467,-8.14316,"Dociostaurus jagoi Soltani, 1978","Acrididae","Dociostaurus","Dociostaurus jagoi",2015,6,15,"Silvia Pina","Silvia Pina","FEMALE"
"8420","Calliptamus wattenwylianus",37.84459,-8.12894,"Calliptamus wattenwylianus Pantel, 1896","Acrididae","Calliptamus","Calliptamus wattenwylianus",2015,6,20,"Silvia Pina","Silvia Pina","MALE"
"8421","Chorthippus apicalis",37.68865,-8.0239,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2015,6,1,"Silvia Pina","Silvia Pina","MALE"
"8422","Calliptamus barbarus",37.8194,-8.2385,"Calliptamus barbarus (Costa & O.G., 1836)","Acrididae","Calliptamus","Calliptamus barbarus",2015,6,15,"Silvia Pina","Silvia Pina","FEMALE"
"8423","Locusta migratoria",37.70434,-7.95588,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",2015,6,18,"Silvia Pina","Silvia Pina","MALE"
"8424","Calliptamus barbarus",37.88036,-8.14131,"Calliptamus barbarus (Costa & O.G., 1836)","Acrididae","Calliptamus","Calliptamus barbarus",2015,6,20,"Silvia Pina","Silvia Pina","FEMALE"
"8425","Dociostaurus jagoi",37.84213,-8.12717,"Dociostaurus jagoi Soltani, 1978","Acrididae","Dociostaurus","Dociostaurus jagoi",2015,6,20,"Silvia Pina","Silvia Pina","MALE"
"8426","Dociostaurus jagoi",37.63506,-7.86836,"Dociostaurus jagoi Soltani, 1978","Acrididae","Dociostaurus","Dociostaurus jagoi",2015,6,19,"Silvia Pina","Silvia Pina","MALE"
"8427","Dociostaurus jagoi",37.6694,-7.80569,"Dociostaurus jagoi Soltani, 1978","Acrididae","Dociostaurus","Dociostaurus jagoi",2015,6,23,"Silvia Pina","Silvia Pina","MALE"
"8428","Calliptamus barbarus",37.61763,-7.9744,"Calliptamus barbarus (Costa & O.G., 1836)","Acrididae","Calliptamus","Calliptamus barbarus",2015,6,21,"Silvia Pina","Silvia Pina","MALE"
"8429","Euchorthippus elegantulus",37.68865,-8.0239,"Euchorthippus elegantulus Zeuner, 1940","Acrididae","Euchorthippus","Euchorthippus elegantulus",2015,6,23,"Silvia Pina","Silvia Pina","MALE"
"8430","Oedipoda charpentieri",37.66388,-7.84227,"Oedipoda charpentieri Fieber, 1853","Acrididae","Oedipoda","Oedipoda charpentieri",2015,6,19,"Silvia Pina","Silvia Pina","FEMALE"
"8431","Euchorthippus elegantulus",37.87467,-8.14316,"Euchorthippus elegantulus Zeuner, 1940","Acrididae","Euchorthippus","Euchorthippus elegantulus",2015,6,15,"Silvia Pina","Silvia Pina","MALE"
"8432","Oedipoda caerulescens",37.88417,-8.14084,"Oedipoda caerulescens (Linnaeus, 1758)","Acrididae","Oedipoda","Oedipoda caerulescens",2015,6,20,"Silvia Pina","Silvia Pina","MALE"
"8433","Tessellana tessellata",37.67107,-7.80484,"Tessellana tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",2015,6,23,"Silvia Pina","Silvia Pina","MALE"
"8434","Calliptamus wattenwylianus",37.80329,-8.21652,"Calliptamus wattenwylianus Pantel, 1896","Acrididae","Calliptamus","Calliptamus wattenwylianus",2015,6,22,"Silvia Pina","Silvia Pina","FEMALE"
"8435","Dociostaurus jagoi",37.78767,-8.19577,"Dociostaurus jagoi Soltani, 1978","Acrididae","Dociostaurus","Dociostaurus jagoi",2015,6,22,"Silvia Pina","Silvia Pina","MALE"
"8436","Tessellana tessellata",37.78719,-8.19478,"Tessellana tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",2015,6,22,"Silvia Pina","Silvia Pina","MALE"
"8437","Tessellana tessellata",37.78694,-8.1924,"Tessellana tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",2015,6,22,"Silvia Pina","Silvia Pina","MALE"
"8438","Dociostaurus maroccanus",37.69052,-8.02144,"Dociostaurus maroccanus (Thunberg, 1815)","Acrididae","Dociostaurus","Dociostaurus maroccanus",2015,6,1,"Silvia Pina","Silvia Pina","FEMALE"
"8439","Oedipoda caerulescens",37.79876,-8.18261,"Oedipoda caerulescens (Linnaeus, 1758)","Acrididae","Oedipoda","Oedipoda caerulescens",2015,6,16,"Silvia Pina","Silvia Pina","FEMALE"
"8440","Euchorthippus elegantulus",37.87545,-8.14258,"Euchorthippus elegantulus Zeuner, 1940","Acrididae","Euchorthippus","Euchorthippus elegantulus",2015,6,15,"Silvia Pina","Silvia Pina","FEMALE"
"8441","Calliptamus wattenwylianus",37.70522,-7.95612,"Calliptamus wattenwylianus Pantel, 1896","Acrididae","Calliptamus","Calliptamus wattenwylianus",2015,6,18,"Silvia Pina","Silvia Pina","FEMALE"
"8442","Calliptamus wattenwylianus",37.88036,-8.14131,"Calliptamus wattenwylianus Pantel, 1896","Acrididae","Calliptamus","Calliptamus wattenwylianus",2015,6,20,"Silvia Pina","Silvia Pina","MALE"
"8443","Calliptamus barbarus",37.66388,-7.84227,"Calliptamus barbarus (Costa & O.G., 1836)","Acrididae","Calliptamus","Calliptamus barbarus",2015,6,19,"Silvia Pina","Silvia Pina","FEMALE"
"8444","Calliptamus wattenwylianus",37.84537,-8.18483,"Calliptamus wattenwylianus Pantel, 1896","Acrididae","Calliptamus","Calliptamus wattenwylianus",2015,6,16,"Silvia Pina","Silvia Pina","FEMALE"
"8445","Tessellana tessellata",37.68927,-8.02308,"Tessellana tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",2015,6,1,"Silvia Pina","Silvia Pina","FEMALE"
"8446","Platycleis sabulosa",37.65422,-7.86498,"Platycleis sabulosa Azam, 1901","Tettigoniidae","Platycleis","Platycleis sabulosa",2015,6,18,"Silvia Pina","Silvia Pina","FEMALE"
"8447","Pezotettix giornae",37.87771,-8.14066,"Pezotettix giornae (Rossi, 1794)","Acrididae","Pezotettix","Pezotettix giornae",2015,6,15,"Silvia Pina","Silvia Pina","FEMALE"
"8448","Tessellana tessellata",37.66388,-7.84227,"Tessellana tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",2015,6,19,"Silvia Pina","Silvia Pina","FEMALE"
"8449","Dociostaurus jagoi",37.67023,-7.80526,"Dociostaurus jagoi Soltani, 1978","Acrididae","Dociostaurus","Dociostaurus jagoi",2015,6,23,"Silvia Pina","Silvia Pina","FEMALE"
"8450","Calliptamus wattenwylianus",37.68989,-8.02226,"Calliptamus wattenwylianus Pantel, 1896","Acrididae","Calliptamus","Calliptamus wattenwylianus",2015,6,23,"Silvia Pina","Silvia Pina","MALE"
"8451","Chorthippus vagans",37.84261,-8.18683,"Chorthippus vagans (Eversmann, 1848)","Acrididae","Chorthippus","Chorthippus vagans",2015,6,16,"Silvia Pina","Silvia Pina","FEMALE"
"8452","Pezotettix giornae",37.74507,-8.21458,"Pezotettix giornae (Rossi, 1794)","Acrididae","Pezotettix","Pezotettix giornae",2015,6,16,"Silvia Pina","Silvia Pina","FEMALE"
"8453","Tessellana tessellata",37.83031,-8.1915,"Tessellana tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",2015,6,20,"Silvia Pina","Silvia Pina","FEMALE"
"8454","Tessellana tessellata",37.66277,-7.84405,"Tessellana tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",2015,6,19,"Silvia Pina","Silvia Pina","FEMALE"
"8455","Tessellana tessellata",37.66221,-7.84494,"Tessellana tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",2015,6,19,"Silvia Pina","Silvia Pina","FEMALE"
"8456","Dociostaurus jagoi",37.66776,-7.80663,"Dociostaurus jagoi Soltani, 1978","Acrididae","Dociostaurus","Dociostaurus jagoi",2015,6,23,"Silvia Pina","Silvia Pina","MALE"
"8457","Oedipoda charpentieri",37.66332,-7.84316,"Oedipoda charpentieri Fieber, 1853","Acrididae","Oedipoda","Oedipoda charpentieri",2015,6,19,"Silvia Pina","Silvia Pina","FEMALE"
"8458","Tessellana tessellata",37.68927,-8.02308,"Tessellana tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",2015,6,23,"Silvia Pina","Silvia Pina","FEMALE"
"8459","Dociostaurus jagoi",37.65357,-7.8642,"Dociostaurus jagoi Soltani, 1978","Acrididae","Dociostaurus","Dociostaurus jagoi",2015,6,18,"Silvia Pina","Silvia Pina","MALE"
"8460","Tessellana tessellata",37.79697,-8.18286,"Tessellana tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",2015,6,16,"Silvia Pina","Silvia Pina","MALE"
"8461","Euchorthippus elegantulus",37.78482,-8.27685,"Euchorthippus elegantulus Zeuner, 1940","Acrididae","Euchorthippus","Euchorthippus elegantulus",2015,6,16,"Silvia Pina","Silvia Pina","MALE"
"8462","Euchorthippus elegantulus",37.80264,-8.21573,"Euchorthippus elegantulus Zeuner, 1940","Acrididae","Euchorthippus","Euchorthippus elegantulus",2015,6,22,"Silvia Pina","Silvia Pina","FEMALE"
"8463","Euchorthippus elegantulus",37.80394,-8.21731,"Euchorthippus elegantulus Zeuner, 1940","Acrididae","Euchorthippus","Euchorthippus elegantulus",2015,6,22,"Silvia Pina","Silvia Pina","MALE"
"8464","Euchorthippus elegantulus",37.84042,-8.12647,"Euchorthippus elegantulus Zeuner, 1940","Acrididae","Euchorthippus","Euchorthippus elegantulus",2015,6,20,"Silvia Pina","Silvia Pina","MALE"
"8465","Sphingonotus lluciapomaresi",37.6363,-7.86775,"Sphingonotus lluciapomaresi (Defaut, 2005)","Acrididae","Sphingonotus","Sphingonotus lluciapomaresi",2015,6,19,"Silvia Pina","Silvia Pina","MALE"
"8466","Calliptamus barbarus",37.78719,-8.19478,"Calliptamus barbarus (Costa & O.G., 1836)","Acrididae","Calliptamus","Calliptamus barbarus",2015,6,22,"Silvia Pina","Silvia Pina","FEMALE"
"8467","Tessellana tessellata",37.79787,-8.18274,"Tessellana tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",2015,6,16,"Silvia Pina","Silvia Pina","MALE"
"8468","Dociostaurus jagoi",37.65144,-7.86203,"Dociostaurus jagoi Soltani, 1978","Acrididae","Dociostaurus","Dociostaurus jagoi",2015,6,18,"Silvia Pina","Silvia Pina","MALE"
"8469","Calliptamus wattenwylianus",37.82129,-8.23493,"Calliptamus wattenwylianus Pantel, 1896","Acrididae","Calliptamus","Calliptamus wattenwylianus",2015,6,15,"Silvia Pina","Silvia Pina","MALE"
"8470","Dociostaurus jagoi",37.63487,-7.8482,"Dociostaurus jagoi Soltani, 1978","Acrididae","Dociostaurus","Dociostaurus jagoi",2015,6,21,"Silvia Pina","Silvia Pina","FEMALE"
"8471","Calliptamus wattenwylianus",37.69052,-8.02144,"Calliptamus wattenwylianus Pantel, 1896","Acrididae","Calliptamus","Calliptamus wattenwylianus",2015,6,1,"Silvia Pina","Silvia Pina","MALE"
"8472","Pezotettix giornae",37.70522,-7.95612,"Pezotettix giornae (Rossi, 1794)","Acrididae","Pezotettix","Pezotettix giornae",2015,6,18,"Silvia Pina","Silvia Pina","MALE"
"8473","Dociostaurus jagoi",37.70788,-7.95675,"Dociostaurus jagoi Soltani, 1978","Acrididae","Dociostaurus","Dociostaurus jagoi",2015,6,18,"Silvia Pina","Silvia Pina","FEMALE"
"8474","Tessellana tessellata",37.70699,-7.95661,"Tessellana tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",2015,6,18,"Silvia Pina","Silvia Pina","FEMALE"
"8475","Aiolopus strepens",37.78719,-8.19478,"Aiolopus strepens (Latreille, 1804)","Acrididae","Aiolopus","Aiolopus strepens",2015,7,17,"Silvia Pina","Silvia Pina","FEMALE"
"8476","Ruspolia nitidula",38.543322,-28.635512,"Ruspolia nitidula (Scopoli, 1786)","Tettigoniidae","Ruspolia","Ruspolia nitidula",2015,8,13,"Valter Jacinto",NA,NA
"8477","Ruspolia nitidula",40.300805,-7.917708,"Ruspolia nitidula (Scopoli, 1786)","Tettigoniidae","Ruspolia","Ruspolia nitidula",2015,9,10,"Prem Rose",NA,NA
"8478","Aiolopus thalassinus",32.814075,-17.263093,"Aiolopus thalassinus (Fabricius, 1781)","Acrididae","Aiolopus","Aiolopus thalassinus",2015,9,10,"Cesar Pollo",NA,NA
"8479","Calliptamus madeirae",32.814281,-17.262742,"Calliptamus madeirae Uvarov, 1937","Acrididae","Calliptamus","Calliptamus madeirae",2015,9,10,"Cesar Pollo",NA,NA
"8480","Calliptamus barbarus",37.007797,-8.926537,"Calliptamus barbarus (Costa & O.G., 1836)","Acrididae","Calliptamus","Calliptamus barbarus",2015,10,1,"Valter Jacinto",NA,NA
"8481","Pezotettix giornae",40.346985,-7.956011,"Pezotettix giornae (Rossi, 1794)","Acrididae","Pezotettix","Pezotettix giornae",2015,10,3,"Prem Rose",NA,NA
"8482","Calliptamus barbarus",37.023506,-8.995818,"Calliptamus barbarus (Costa & O.G., 1836)","Acrididae","Calliptamus","Calliptamus barbarus",2015,10,29,"1647598034",NA,NA
"8483","Locusta migratoria",37.033552,-8.974576,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",2015,10,16,"vmoser",NA,NA
"8484","Ruspolia nitidula",40.685609,-8.73233,"Ruspolia nitidula (Scopoli, 1786)","Tettigoniidae","Ruspolia","Ruspolia nitidula",2015,11,5,"limede",NA,NA
"8485","Calliptamus barbarus",37.290442,-7.550225,"Calliptamus barbarus barbarus","Acrididae","Calliptamus","Calliptamus barbarus",2014,1,22,"Valter Jacinto",NA,NA
"8486","Chorthippus apicalis",37.69632,-7.86369,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,25,"Silvia Pina","Silvia Pina","FEMALE"
"8487","Chorthippus apicalis",37.64066,-7.88172,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,25,"Silvia Pina","Silvia Pina","FEMALE"
"8488","Chorthippus apicalis",37.78785,-7.86882,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,29,"Silvia Pina","Silvia Pina","MALE"
"8489","Chorthippus apicalis",37.78965,-7.89718,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,29,"Silvia Pina","Silvia Pina","MALE"
"8490","Chorthippus apicalis",37.78713,-7.86814,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,29,"Silvia Pina","Silvia Pina","MALE"
"8491","Chorthippus apicalis",37.62262,-7.96976,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,17,"Silvia Pina","Silvia Pina","FEMALE"
"8492","Chorthippus apicalis",37.78901,-7.89639,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,29,"Silvia Pina","Silvia Pina","MALE"
"8493","Chorthippus apicalis",37.69734,-7.86182,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,25,"Silvia Pina","Silvia Pina","FEMALE"
"8494","Chorthippus apicalis",37.69785,-7.86088,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,25,"Silvia Pina","Silvia Pina","MALE"
"8495","Chorthippus apicalis",37.63912,-7.88289,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,25,"Silvia Pina","Silvia Pina","FEMALE"
"8496","Chorthippus apicalis",37.81106,-7.96481,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,30,"Silvia Pina","Silvia Pina","MALE"
"8497","Odontura glabricauda",37.64205,-7.87744,"Odontura glabricauda (Charpentier, 1825)","Tettigoniidae","Odontura","Odontura glabricauda",2014,4,26,"Silvia Pina","Silvia Pina","MALE"
"8498","Chorthippus apicalis",37.78772,-7.8948,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,29,"Silvia Pina","Silvia Pina","FEMALE"
"8499","Chorthippus apicalis",37.62021,-8.17328,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,21,"Silvia Pina","Silvia Pina","FEMALE"
"8500","Chorthippus apicalis",37.62113,-7.96562,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,17,"Silvia Pina","Silvia Pina","MALE"
"8501","Chorthippus apicalis",37.73073,-7.85843,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,24,"Silvia Pina","Silvia Pina","FEMALE"
"8502","Chorthippus apicalis",37.69683,-7.86275,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,25,"Silvia Pina","Silvia Pina","FEMALE"
"8503","Chorthippus apicalis",37.77882,-7.99773,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,22,"Silvia Pina","Silvia Pina","FEMALE"
"8504","Chorthippus apicalis",37.81255,-7.96765,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,30,"Silvia Pina","Silvia Pina","FEMALE"
"8505","Chorthippus apicalis",37.62152,-7.96665,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,17,"Silvia Pina","Silvia Pina","MALE"
"8506","Chorthippus apicalis",37.73029,-7.85744,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,24,"Silvia Pina","Silvia Pina","MALE"
"8507","Chorthippus apicalis",37.78837,-7.89559,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,29,"Silvia Pina","Silvia Pina","FEMALE"
"8508","Chorthippus apicalis",37.81291,-7.94792,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,30,"Silvia Pina","Silvia Pina","MALE"
"8509","Chorthippus apicalis",37.63989,-7.88231,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,25,"Silvia Pina","Silvia Pina","MALE"
"8510","Chorthippus apicalis",37.63074,-7.98895,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,18,"Silvia Pina","Silvia Pina","MALE"
"8511","Chorthippus apicalis",37.77893,-7.9966,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,22,"Silvia Pina","Silvia Pina","MALE"
"8512","Chorthippus apicalis",37.69967,-7.85938,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,25,"Silvia Pina","Silvia Pina","MALE"
"8513","Chorthippus apicalis",37.62225,-7.96872,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,17,"Silvia Pina","Silvia Pina","FEMALE"
"8514","Chorthippus apicalis",37.78785,-7.86882,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,29,"Silvia Pina","Silvia Pina","MALE"
"8515","Chorthippus apicalis",37.62225,-7.96872,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,17,"Silvia Pina","Silvia Pina","MALE"
"8516","Chorthippus apicalis",37.64066,-7.88172,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,25,"Silvia Pina","Silvia Pina","MALE"
"8517","Chorthippus apicalis",37.77882,-7.99773,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,22,"Silvia Pina","Silvia Pina","MALE"
"8518","Chorthippus apicalis",37.74924,-7.85869,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,23,"Silvia Pina","Silvia Pina","FEMALE"
"8519","Chorthippus apicalis",37.62075,-7.9646,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,17,"Silvia Pina","Silvia Pina","FEMALE"
"8520","Chorthippus apicalis",37.63834,-7.88348,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,25,"Silvia Pina","Silvia Pina","MALE"
"8521","Chorthippus apicalis",37.64086,-7.87963,"Chorthippus apicalis (Herrich-Schäffer, 1840)","Acrididae","Chorthippus","Chorthippus apicalis",2014,4,25,"Silvia Pina","Silvia Pina","FEMALE"
"8522","Pezotettix giornae",37.62292,-8.17331,"Pezotettix giornae (Rossi, 1794)","Acrididae","Pezotettix","Pezotettix giornae",2014,4,22,"Silvia Pina","Silvia Pina","FEMALE"
